id,mileage,customer_id,dealership_id,interior_condition,powertrain,vehicle_type,structural_damage,exterior_condition,windshield,tires_status,tires_needs_new,tires_brand,wheels_alloy,wheels_size,wheels_condition,year,style,trans,engine,drivetrain,division,base_price,tires,seats,paint,color,interior_color,seconds_in_disposition,transports_count,bought_price,costs,profit
19346,14604,882,477,2,2,Live-Trade,1,1,2,1,0,Kumho Tires,0,16,2,2014,4dr Sdn 2.4L Auto GLS,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Hyundai,20532,0,"Gray, Premium Cloth Seating Surfaces",0,Venetian Red Metallic,Gray,184915,1,12250,400,average
19340,26,882,441,2,2,Front-Line CPO,1,2,2,1,0,Hankook,0,18,2,2014,4dr Sdn 2.0T Auto Limited,Automatic,2.0L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Hyundai,26668,0,"Gray, Leather Seating Surfaces",0,Indigo Blue Pearl,Gray,165989,1,19200,150,average
19344,17905,882,441,1,2,Live-Trade,1,0,2,2,0,Michelin,0,17,1,2013,5dr EX-L w/RES,Automatic,3.5l V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,33663,0,Leather,0,Polished Metal Metallic,Gray,165912,0,20500,50,good
19347,43829,882,441,2,2,Front-Line,1,2,2,1,0,Continental Tire,0,20,0,2015,4WD 4dr LT,"Transmission, 6 Speed Automatic, Electronically Controlled","Engine, 5.3 L V8 Ecotec3 With Active Fuel Management, Direct Injection And Variable Valve Timing",Four Wheel Drive,Chevrolet,53200,0,"Jet Black, Leather Appointed Seat Trim",0,Black,Jet Black,165534,0,38600,0,good
19298,97198,973,501,1,2,In-Stock Trade,1,2,2,2,0,Other,0,16,0,2007,2dr Cpe 335i RWD,6 Speed Manual Transmission,3.0L Straight 6 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,BMW,37535,0,Dakota Leather Seat Trim,0,Jet Black,Coral Red/Black,163516,1,8000,575,average
19360,23529,882,441,1,2,Live-Trade,1,2,2,2,0,Other,0,16,2,2013,4WD 4dr V6 (Natl),Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Toyota,29074,0,"Sand Beige, Cloth Seat Trim",0,Black,Sand Beige,4050201,1,23000,300,bad
19093,19081,1036,482,0,2,Live-Trade,1,0,2,0,4,Michelin,0,16,0,2012,4dr Sdn I4 Auto,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Acura,28256,0,"Ebony, Leather Seat Trim",0,Forged Silver Metallic,Ebony,175294,0,12000,0,average
19255,24029,903,473,1,2,Live-Trade,1,0,2,1,0,Michelin,0,18,1,2013,4WD 4dr EX-L,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Honda,33476,0,"Gray, Leather Seat Trim",0,Alabaster Silver Metallic,Gray,162114,1,22000,250,good
18984,69287,870,441,1,2,Live-Trade,1,0,2,2,0,Bridgestone,0,17,0,2013,4dr Sdn XLE (Natl),Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,27892,0,"Black, Leather Seat Trim",0,Attitude Black Metallic,Black,161580,0,13000,0,good
19229,72870,882,475,1,2,Live-Trade,1,1,2,1,0,Goodyear,0,16,1,2006,4dr Sdn i Auto,5 Speed Sport Automatic Transmission W/Od,2.3L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Mazda,17658,0,Cloth,0,Pebble Ash Metallic,Beige,664532,1,2400,190,average
19354,8359,397,189,2,2,Front-Line,1,2,2,1,0,Pirelli,0,20,2,2013,2dr Roadster,6 Speed Manual Transmission,2.7L Flat 6 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Porsche,0,0,14 Way Pwr Bucket Seats,0,Racing Yellow,Luxor Beige,162533,0,38700,0,good
18835,75117,1017,478,1,2,Live-Trade,1,0,2,2,2,Other,0,18,0,2009,4dr Sdn V6 CVT 3.5 SV w/Premium Pkg,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Nissan,30097,0,"Charcoal, Leather Seat Trim",0,Winter Frost Pearl,Charcoal,160948,1,8300,400,good
19083,34804,532,248,0,2,Live-Trade,1,1,2,2,0,Dunlop,0,15,0,2012,2WD Reg Cab I4 AT (Natl),Automatic,2.7L 4 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Toyota,17067,0,"Graphite, Fabric Seat Trim",0,Silver Streak Mica,Graphite,160521,0,12000,0,good
18805,34362,541,248,2,2,Live-Trade,1,1,2,1,0,Michelin,0,18,0,2014,4WD 4dr XLT,Transmission: 6 Speed Selectshift Automatic,Engine: 3.5 L Ti Vct V6,Four Wheel Drive,Ford,32544,0,"Charcoal Black, Leather Trimmed Heated Bucket Seats",0,Oxford White,Charcoal Black,510729,0,26000,0,average
19383,34641,870,441,1,2,Live-Trade,1,2,2,2,0,Other,0,16,1,2013,4dr Sdn Auto GLS,Automatic,1.6l 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Hyundai,15109,0,"Gray, Cloth Seat Trim",0,Ultra Black,Gray,156739,1,7600,200,average
19185,45722,918,478,2,2,Live-Trade,1,2,2,1,0,Continental Tire,0,16,2,2015,4dr I4 CVT LX,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,20966,0,"Black, Cloth Seat Trim",0,Crystal Black Pearl,Black,174645,1,15000,400,average
19384,156637,882,441,1,2,Live-Trade,1,0,2,2,0,Other,0,16,0,2005,4dr Sdn 3.2L quattro Auto,Automatic,3.2l V6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Audi,38757,0,Leather Seating Surfaces,0,Arctic White,Beige,1257326,1,1300,135,average
19388,93628,870,473,1,2,Live-Trade,1,1,2,2,0,Other,0,16,1,2005,4dr Sdn I4 Auto 2.5 SL,Automatic,2.5l 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Nissan,18519,0,Leather,Standard Paint,Smoke Metallic,Charcoal,657345,1,2500,190,bad
19391,41725,870,482,2,2,Live-Trade,1,2,2,2,0,Michelin,0,16,1,2008,4dr Sdn V6 Auto LE (Natl),Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,21038,0,Fabric Seat Trim,0,Classic Silver Metallic,Bisque,154234,1,7000,200,good
19389,101352,1023,36,1,2,Live-Trade,1,0,2,2,0,Goodyear,0,15,1,2003,4dr Windstar,4 Speed Automatic Transmission W/Od & Od Lockout,3.8L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Ford,21454,0,Cloth,0,Vibrant White,Medium Graphite,1254201,1,600,0,bad
19390,70057,870,482,1,1,Live-Trade,1,1,2,2,0,Other,0,16,1,2004,4dr Sdn 2.5 S Auto,Automatic,2.5L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Nissan,17958,0,Cloth,0,Super Black,Frost,2128261,1,1700,135,bad
19392,166653,870,482,1,2,Live-Trade,1,1,2,2,0,Other,0,16,1,2010,4dr Sdn V6 Auto SE (Natl),Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,23254,0,Sport Leather Pkg,0,Magnetic Gray Metallic,Dark Charcoal,3040376,1,5300,190,bad
19393,31191,870,473,1,2,Live-Trade,1,1,2,1,0,Hankook,0,17,1,2013,4dr Sdn 2.4L Auto Limited,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Hyundai,24170,0,"Black, Leather Seats",0,Iridescent Silver Blue Pearl,Black,682468,1,13700,200,average
19397,69322,870,441,2,2,Live-Trade,1,2,2,2,0,Other,0,17,1,2006,4dr Sdn S Auto (Natl),Automatic,1.8l 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,14434,0,Fabric Seat Trim,0,Super White,Dark Charcoal,164109,1,4000,400,good
19399,78959,870,441,1,1,Live-Trade,0,0,2,0,4,Other,0,15,1,2004,4dr Sdn CE Auto (Natl),Automatic,1.8L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,13290,0,Cloth,0,Charcoal Gray Metallic,Light Gray,756748,1,1400,135,average
19402,43992,870,477,1,2,Live-Trade,1,1,2,2,0,Other,0,17,1,2014,AWD 5dr EX-L w/Navi,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,All Wheel Drive,Honda,28738,0,"Black, Leather Trimmed Seats",0,Crystal Black Pearl,Black,4828444,1,20000,0,average
19403,51349,882,441,1,2,Live-Trade,1,1,2,2,0,Other,0,14,1,2011,4dr Sdn Auto GLS,Automatic,1.6L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Hyundai,14298,0,"Gray, Cloth Seat Trim",0,Charcoal Gray,Gray,151414,1,4000,250,good
19409,131051,882,441,0,2,Live-Trade,1,0,2,2,0,Other,0,17,1,2008,4dr V6 Auto EX-L,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,25430,0,Leather,Standard Paint,Polished Metal Metallic,Black,651402,1,5500,190,bad
19408,20,882,441,1,2,Front-Line CPO,1,1,2,1,0,Other,0,16,2,2014,5dr CVT LX,Automatic,1.3l 4 Cylinder Engine Gas/electric Hybrid,Front Wheel Drive,Honda,19526,0,"Gray, Fabric Seat Trim",0,Alabaster Silver Metallic,Gray,149016,1,13200,150,average
19406,147839,882,473,1,2,Live-Trade,1,0,2,0,4,Bridgestone,0,17,1,2008,4WD 5dr EX,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Honda,22471,0,Cloth,0,Tango Red Pearl,Gray,678284,1,5200,400,good
19414,123428,882,441,0,2,Live-Trade,1,0,2,2,2,Other,0,16,0,2008,4dr I4 Auto EX-L w/Navi,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,25430,0,Leather,Standard Paint,Alabaster Silver Metallic,Black,2425910,1,5500,190,bad
19416,127391,882,473,0,2,Live-Trade,1,0,2,2,0,Fuzion,0,16,1,2002,4dr Sdn Auto (Natl),4 Speed Automatic Transmission W/od,1.5l 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,10700,0,Cloth,0,Absolutely Red,Warm Gray,752894,1,850,135,bad
19417,88418,882,482,1,2,Live-Trade,1,1,2,2,0,Goodyear,0,19,1,2008,AWD 4dr CXL,"Transmission, 6 Speed Automatic",3.6L V6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Buick,34632,0,"Cashmere W/Cocoa Accents, Leather Seating Surfaces",0,Gold Mist Metallic,Cashmere w/Cocoa Accents,146779,0,11000,0,good
19210,93947,425,198,2,2,Live-Trade,1,1,2,0,4,Other,0,16,2,2007,2WD 4dr V6 Limited (Natl),Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,23235,0,Cloth Seats,0,Nautical Blue Metallic,Ash,118987,1,7200,625,good
19423,23831,870,477,0,2,Live-Trade,1,2,2,1,0,Hankook,0,16,1,2013,4dr Sdn SE,6 Speed Powershift Automatic Transmission,1.6l 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Ford,14630,0,"Light Stone, Cloth Seat Trim",0,Tuxedo Black Metallic,Light Stone,446056,1,7700,225,good
19430,132732,870,473,0,2,Live-Trade,1,0,2,1,2,General Tire,0,16,1,2001,4dr 4WD XLS,Automatic,3.0L V6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Mitsubishi,27179,0,Cloth,Standard Paint,Royal Blue,Gray,700516,1,750,135,bad
19425,131737,870,473,0,2,Live-Trade,1,0,0,2,0,BFGoodrich,0,17,1,2002,4dr Laredo 4WD,4 Speed Automatic Transmission W/od,"4.0 L (242) Smfi I6 ""power Tech"" Engine",Four Wheel Drive,Jeep,25588,0,Cloth Low Back Front Bucket Seats,Paint,Graphite Metallic,Dark Slate Gray,700319,1,600,135,average
19431,40655,870,478,0,2,Live-Trade,1,0,2,2,2,Michelin,0,16,1,2009,FWD 4dr I4 Auto XLT,6 Speed Automatic Transmission W/Od,2.5L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Ford,21789,0,Leather Comfort Pkg,0,Brilliant Silver Metallic,Charcoal,111270,0,6000,0,good
19427,2947,870,441,2,2,Front-Line CPO,1,1,2,1,0,Michelin,0,18,2,2015,FWD 4dr,Automatic,3.5l V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Acura,39620,0,"Graystone, Leather Trimmed Interior",0,Silver Moon,Graystone,111577,1,35400,150,good
19432,65746,870,441,2,2,Live-Trade,1,0,2,2,2,Firestone,0,17,0,2007,AWD 4dr SL,Automatic,3.5l V6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Nissan,28416,0,Cloth,0,Super Black,Charcoal,104409,1,6700,400,good
19436,17218,882,441,1,2,Live-Trade,1,1,2,2,0,Other,0,18,1,2013,2dr I4 2.0T Auto Premium,Automatic,2.0L 4 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Hyundai,27290,0,"Grey, Leather Seat Trim W/Grey Cloth Inserts",0,Circuit Silver,Grey,115593,1,14200,250,good
19437,25252,882,473,0,2,Live-Trade,1,0,2,2,0,Other,0,17,0,2006,LX V6 AT,Automatic,3.0l V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,22600,0,Cloth,Standard Paint,Alabaster Silver Metallic,Black,104039,1,6600,150,average
19433,13733,870,441,1,2,In-Stock Trade,1,0,2,1,0,Continental Tire,0,17,1,2012,5dr EX-L,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,32021,0,Leather,0,Polished Metal Metallic,Gray,5345379,1,17600,175,bad
19420,152336,727,366,0,2,Live-Trade,1,1,2,1,0,Other,0,16,1,2005,"4dr 114"" WB 4.6L Limited 4WD",5 Speed Automatic Transmission W/Od,4.6 L Sohc V8 Engine,Four Wheel Drive,Ford,0,0,Leather Trimmed Seat Discount,0,Black,Midnight Grey,1762728,1,2400,0,bad
19404,43423,882,473,1,2,Live-Trade,1,1,2,2,0,Firestone,0,16,1,2009,4WD 5dr LX,Automatic,2.4l 4 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Honda,20890,0,Cloth,0,Taffeta White,Gray,2760522,0,8900,0,bad
19079,194578,549,252,1,2,Live-Trade,1,1,2,0,0,Firestone,0,16,0,2000,4dr Auto 4WD,4 Speed Electronically Controlled Automatic Transmission,2.0L 4 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Toyota,17337,0,Cloth,0,Black,Gray,593408,1,1200,0,average
19062,70251,425,198,2,2,Live-Trade,1,1,2,2,0,Pirelli,0,16,1,2011,FWD 4dr,6 Speed Selectshift Automatic Transmission,3.7L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Lincoln,37076,0,"Bronze Metallic, Premium Perforated Leather Trimmed Front Bucket Seats",0,White Platinum Metallic Tri-Coat,Bronze Metallic,100027,1,15300,235,good
19413,35822,304,146,2,2,Live-Trade,1,2,2,1,0,Michelin,0,20,2,2013,2WD 4dr Platinum,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Nissan,36048,0,Leather,0,Dark Slate,Charcoal,1019937,1,25000,165,good
19166,18103,940,488,2,2,Live-Trade,1,2,2,1,0,Continental Tire,0,16,0,2011,2dr Conv Auto quattro Spyder 5.2L,Automatic,5.2L 10 Cylinder Engine Gasoline Fuel,All Wheel Drive,Audi,160704,0,"Black, Leather Seating Surfaces",0,Phantom Black Pearl,Black,109110,1,91500,775,good
19471,32614,870,441,2,2,Live-Trade,1,1,2,2,2,Firestone,0,17,1,2013,5dr 8-Pass Van V6 XLE FWD (Natl),Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,30829,0,"Light Gray, Leather Seat Trim",0,Predawn Gray Mica,Light Gray,98427,0,22000,0,good
19456,41867,870,441,2,2,Live-Trade,1,0,2,2,2,Michelin,0,17,1,2013,4WD 4dr EX-L,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Honda,33476,0,"Black, Leather Seat Trim",0,Polished Metal Metallic,Black,97629,0,23700,0,good
19469,4476,870,441,2,2,Live-Trade,1,1,2,1,0,Michelin,0,18,2,2015,AWD 4dr,Automatic,3.5l V6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Acura,34258,0,"Parchment, Perforated Leather Trimmed Interior",0,Kona Coffee Metallic,Parchment,2680208,1,29000,300,bad
18794,209403,549,252,2,2,Live-Trade,1,1,2,1,0,Other,0,17,0,2003,4dr SR5 Sport V8 Auto 4WD (Natl),Automatic,4.7L 8 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Toyota,28285,0,Cloth,0,Titanium Metallic,Stone,2358901,1,4000,0,bad
19470,41070,870,441,2,2,Live-Trade,1,1,0,2,2,Michelin,0,17,1,2013,5dr 8-Pass Van V6 XLE FWD (Natl),Automatic,3.5l V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,30829,0,"Bisque, Leather Seat Trim",0,Cypress Pearl,Bisque,93992,0,20800,0,good
19460,136204,870,473,1,2,Live-Trade,1,0,2,2,0,Goodyear,0,18,1,2007,4WD 4dr EX-L,Automatic,3.5l V6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Honda,30101,0,Leather,Standard Paint,Formal Black,Gray,3615086,1,6200,190,bad
19455,107789,870,473,0,2,Live-Trade,1,0,2,2,0,Fuzion,0,18,1,2004,SE 4WD,Automatic,3.5l V6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Nissan,26820,0,Cloth,0,Merlot Pearl,Beige,609938,1,2700,400,good
19486,61298,870,441,1,1,Live-Trade,1,0,2,0,4,Other,0,15,1,2001,4dr Sdn GLS V6 Auto Leather Seats,Automatic,2.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Hyundai,17068,0,Leather,0,Napoli Blue,Gray,685906,1,375,135,average
19466,24567,403,197,2,2,Live-Trade,1,1,2,2,0,Toyo,0,17,1,2013,4WD 4dr V6 SE (Natl),Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Toyota,32876,0,"Black, Leather Seat Trim",0,Magnetic Gray Metallic,Black,98119,1,24700,250,bad
19120,31767,112,70,2,2,Live-Trade,0,1,2,1,0,Continental Tire,0,16,0,2012,quattro 4dr 3.2L Premium Plus,Automatic,3.2L V6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Audi,39990,0,"Light Gray, Leather Seating Surfaces",0,Glacier White Metallic,Light Gray,97903,1,24800,275,bad
19485,44443,870,441,0,2,Live-Trade,1,1,2,2,0,Kumho Tires,0,15,0,2011,4dr Sdn 2.4L Auto GLS,Automatic,2.4l 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Hyundai,19538,0,"Gray, Cloth Seats",0,Black Plum Pearl,Gray,97064,0,7000,0,good
19463,124498,870,478,0,2,Live-Trade,1,1,2,2,0,Kumho Tires,0,16,1,2004,4WD EX Auto w/Leather/Nav,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Honda,29568,0,Leather,0,Starlight Silver Metallic,Gray,3614507,1,4000,190,average
19454,141589,870,478,2,2,Live-Trade,1,1,2,2,0,Other,0,16,0,2004,4dr Wgn GLS 4MOTION Auto,Automatic,1.8L 4 Cylinder Engine Gasoline Fuel,All Wheel Drive,Volkswagen,25129,0,Leather Seat Trim,0,Blue Graphite,Gray,2180450,1,1400,135,bad
19443,61520,870,441,1,2,Live-Trade,1,0,2,0,4,Other,0,16,1,2010,5dr EX-L w/RES & Navi,Automatic,3.5l V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,33694,0,Leather,0,Polished Metal Metallic,Gray,97490,0,12100,0,good
19494,117865,545,252,2,2,Live-Trade,1,1,2,2,0,Other,0,16,1,2009,4dr Wgn SXT,6 Speed Automatic Transmission W/Od,3.8 L Ohv V6 Engine,Front Wheel Drive,Dodge,26394,0,"Dark Slate/Light Shale, Cloth Seat Trim",0,Modern Blue Pearl,Dark Slate/Light Shale,579555,1,4200,0,good
19375,90505,635,146,0,2,In-Stock Trade,1,1,2,2,0,Other,0,16,1,2006,4dr Sdn LS,"Transmission, 4 Speed Automatic, Electronically Controlled With Overdrive",3.5L V6 Cylinder Engine Flex Fuel Capability,Front Wheel Drive,Chevrolet,19211,0,"Seat, Front Cloth, 40/20/40 Split Bench",0,Silverstone Metallic,Gray,425979,0,2900,0,good
19491,50614,870,475,2,2,Live-Trade,1,2,2,2,2,Kumho Tires,0,17,1,2013,2WD 4dr LX,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Kia,20285,0,Cloth,0,Twilight Blue,Black,97968,1,11500,200,average
19424,143061,727,366,0,2,Live-Trade,1,0,2,2,0,Other,0,16,2,1998,4dr Wgn Quattro AWD,Automatic,2.8L V6 Cylinder Engine Gasoline Fuel,All Wheel Drive,Audi,0,0,Leather Seat Upholstery,0,Aluminum Silver (Met),Onyx,2048809,1,550,0,bad
18841,109463,540,248,2,2,Live-Trade,1,1,2,2,0,Goodyear,0,17,1,2006,4dr Sdn V6 Auto 3.5 SE,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Nissan,22427,0,Leather Seat Trim,0,Super Black,Charcoal,2960238,1,2500,0,bad
19507,186611,530,248,1,2,Live-Trade,1,1,2,1,0,Other,0,15,0,2004,2dr Cpe EX Auto,Automatic,1.7L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,16139,0,Cloth,0,Blue Pearl,Ivory,1173214,1,1250,0,bad
19500,81051,870,475,1,2,Live-Trade,1,1,2,2,2,Other,0,16,1,2005,4dr EX 4WD V6 Auto,Automatic,2.7L V6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Kia,20255,0,Cloth,0,Black Cherry,Beige,5281988,1,3900,245,bad
19444,32950,870,441,0,2,Live-Trade,1,1,2,2,0,Michelin,0,18,1,2013,5dr Touring Elite,Automatic,3.5l V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,40230,0,Leather,0,Polished Metal Metallic,Gray,95434,1,23500,250,good
18977,29195,854,405,2,2,Live-Trade,1,0,2,0,4,Michelin,0,17,1,2014,2dr Cpe Auto (Natl),Automatic,2.0L 4 Cylinder Engine Gasoline Fuel,Rear Wheel Drive,Scion,24510,0,"Black, Fabric Upholstery",0,Firestorm,Black,255989,1,15500,400,good
19509,140557,870,441,1,2,Live-Trade,1,0,2,1,0,Bridgestone,0,16,1,2003,VUE AWD Auto V6,5 Speed Automatic Transmission,3.0 L (181) Dohc Sefi 24 Valve V6 Engine,All Wheel Drive,Saturn,21350,0,Full Cloth Seat Upholstery,0,Silver,Grey,673245,1,750,135,average
19522,31123,870,477,1,2,Live-Trade,1,1,2,2,2,Continental Tire,0,17,1,2013,5dr EX-L,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Honda,32203,0,Leather,0,Polished Metal Metallic,Truffle,84802,0,21400,0,good
19222,48956,903,473,0,2,Live-Trade,1,1,2,1,0,Bridgestone,0,17,1,2012,4WD 5dr EX,Automatic,2.4L 4 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Honda,24268,0,Cloth,0,Alabaster Silver Metallic,Black,2604661,1,15200,150,bad
19434,21372,364,146,2,2,In-Stock Trade,1,0,2,2,0,Michelin,0,16,1,2013,FWD 4dr LT w/1LT,"Transmission, 6 Speed Automatic With Overdrive","Engine, 2.4 L Dohc 4 Cylinder Sidi (Spark Ignition Direct Injection)",Front Wheel Drive,Chevrolet,24576,0,"Jet Black, Premium Cloth",0,Atlantis Blue Metallic,Jet Black,940226,1,16000,165,average
19537,97293,1092,366,1,2,Live-Trade,1,1,2,0,4,Other,0,16,1,2010,4WD 4dr 4-cyl 4-Spd AT (Natl),Automatic,2.5L 4 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Toyota,21227,0,"Ash, Cloth Seat Trim",0,Black,Ash,2598024,1,8400,275,bad
19379,76055,258,146,1,2,In-Stock Trade,0,1,2,2,0,Michelin,0,17,1,2002,2dr Sport,Hd 5 Speed Manual Transmission W/Od,4.0L Straight 6 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Jeep,18544,0,Cloth High Back Reclining Front Bucket Seats W/Rear Seat,0,Sienna Pearl,Camel,516748,1,5200,425,average
19363,122072,635,146,1,2,In-Stock Trade,1,2,2,2,0,Firestone,0,17,1,2006,4dr Laredo,5 Speed Automatic Transmission,3.7 L V6 Engine,Rear Wheel Drive,Jeep,25179,0,Cloth Low Back Front Bucket Seats,0,Light Khaki Metallic,Khaki,337285,0,3700,0,average
19645,110298,1092,366,2,2,Live-Trade,1,0,2,2,0,Other,0,16,1,2011,4WD 4dr Limited,6 Speed Automatic Transmission W/Od,3.0 L V6 Flex Fuel Engine,Four Wheel Drive,Ford,25993,0,Leather,0,Tuxedo Black Metallic,Charcoal Black,5195427,1,8000,250,bad
19636,82695,1085,561,1,2,Live-Trade,1,1,2,1,0,Other,0,17,1,2005,4dr Sdn V6 Auto 3.5 SE,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Nissan,0,0,Leather Seat Trim,0,Majestic Blue Metallic,Charcoal,487451,1,3000,0,average
19280,15370,397,189,2,2,Front-Line CPO,1,2,2,1,0,Michelin,0,17,2,2015,5dr Sdn Hybrid,Automatic,1.8L 4 Cylinder Engine Gas/Electric Hybrid,Front Wheel Drive,Lexus,0,0,"Black, Perforated Leather Seat Material",0,Eminent White,Black,512559,2,21500,599,average
19569,107895,973,501,0,2,In-Stock Trade,1,0,2,1,2,Other,0,16,1,2007,2dr Cpe LS,"Transmission, 5 Speed Manual",2.2L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Chevrolet,12450,0,Cloth Seat Trim,0,Black,Gray,4324918,1,1650,75,bad
19607,193991,544,252,0,2,Live-Trade,1,0,0,0,4,Goodyear,0,16,0,2005,4dr Sport 4WD,4 Speed Automatic Transmission,3.7 L V6 Engine,Four Wheel Drive,Jeep,19610,0,Cloth High Back Front Bucket Seats,0,Black,Med Slate Gray,342300,1,800,0,average
19285,29904,540,248,2,2,Live-Trade,1,1,2,1,0,Other,0,16,1,2014,4dr Sdn CVT S (Natl),Automatic,1.8L 4 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Toyota,17592,0,"Black, Sport Fabric Seat Trim",0,Classic Silver Metallic,Black,187457,0,12000,0,average
19635,95631,549,252,2,2,Live-Trade,1,1,2,2,0,Other,0,17,2,2010,4dr Sdn 2WD Tech,Automatic,3.5L V6 Cylinder Engine Gasoline Fuel,Front Wheel Drive,Acura,36093,0,"Ebony, Leather Seat Trim",0,Palladium Metallic,Ebony,368334,1,11400,585,average
19553,181833,532,248,0,2,Live-Trade,1,1,2,2,0,Toyo,0,16,0,2003,AccessCab V8 SR5 4WD (Natl),4 Speed Automatic Transmission,4.7L 8 Cylinder Engine Gasoline Fuel,Four Wheel Drive,Toyota,24229,0,Cloth,0,Black,Gray,3071295,2,4500,455,bad
19710,156215,530,248,0,2,Live-Trade,1,0,1,0,4,Other,0,15,0,2003,5dr Sdn HB ZX5 Base,5 Speed Manual Transmission W/Od,2.0 L (121) Dohc Mpi 16 Valve I4 Zetec Engine,Front Wheel Drive,Ford,0,0,Cloth Sport Front Bucket Seats,0,CD Silver Metallic,Dark Charcoal,340371,1,300,0,average
19719,155693,491,234,1,2,Live-Trade,1,0,2,1,0,Other,0,16,2,2002,"Ext Cab 143.5"" WB 4WD",4 Speed Automatic Transmission W/Od,4.8 L (293) Sfi V8 (Vortec) Engine,Four Wheel Drive,Chevrolet,23359,0,Front 40/20/40 Split Bench Seat W/O Armrest,Solid Paint,Forest Green Metallic,Tan,337949,1,2200,0,bad
